mu,sigma,draw
0.012206021168683452,0.4771191903048528,692
0.008078100325174477,0.48929550452629156,693
0.008935157618523842,0.5017313327561935,694
0.025264646556458555,0.4796701568088167,695
0.036930744894331236,0.4891453967600278,696
0.019943570374786595,0.5249532041014138,697
0.06037896509974056,0.5021914004892895,698
0.024670364887442068,0.48862048537258057,699
0.032304705183840335,0.4698518094858175,700
0.026889711388015484,0.4806471278730932,701
0.009337838423550467,0.4725029832046714,702
-0.011382389656049988,0.4609782178708034,703
0.015689717273431707,0.47401850934794004,704
0.05806081788463398,0.47841819106139605,705
0.006466587897827446,0.48038727730044123,706
-0.0261581154781136,0.4894714070070706,707
0.024072838184327185,0.5002068558873605,708
0.03331129238934395,0.5115488929279031,709
0.01704209780177666,0.46585647086051224,710
0.026707140918315466,0.47881749250186284,711
0.01562661527046906,0.4914900803012759,712
0.021664734746606962,0.4943865174395915,713
0.03511131031459496,0.5138668426071319,714
0.0038650906865973435,0.4748193893700308,715
0.003236502490915156,0.4707532829167264,716
0.030773989998890295,0.5126804208314246,717
0.03283527933209979,0.49457929212210067,718
0.006125443504467067,0.4606064670680837,719
0.00421309721214658,0.47956700457031004,720
-0.012968359234480514,0.48997404569792835,721
0.008408529945928974,0.47430413915927183,722
0.02183894966341679,0.5221810450056465,723
0.030042246487705628,0.4726828203110609,724
0.03574406010758516,0.48852952990816384,725
0.05575085477395228,0.5029098815864277,726
0.020528592554761353,0.49023869569463124,727
-0.024994435695130473,0.502357143338162,728
0.022359064656372458,0.4497202639851452,729
-0.005418261148095595,0.4763090360361151,730
0.04688267508215924,0.515001470738791,731
-0.0035924918570783442,0.49948966938093503,732
0.010946624215403728,0.48686828855332676,733
0.035021330135346085,0.49180453708997074,734
-0.00501809705848169,0.48273340961861805,735
0.029574909251665803,0.4853910386458416,736
0.019952988524285297,0.48493514990482306,737
0.016580837178845717,0.5256387137575169,738
-0.0192094646052628,0.49397014763043545,739
0.0398233831827221,0.4951893935722661,740
0.007048852180245504,0.4989053745291197,741
0.020025250149957704,0.486853778389205,742
0.03724915309216047,0.47449005137861106,743
0.024499233549828685,0.4792308032503871,744
0.029491260039706396,0.49896168712138567,745
0.06438647124521409,0.48632287275063185,746
0.024219707729818258,0.4667572095232687,747
0.0187014966662908,0.4834857266812927,748
0.011799075343752057,0.46623416305482973,749
0.018925079736473168,0.5025046616480545,750
0.04089990391140784,0.48865829390581605,751
0.014984256685039221,0.5017393829638688,752
0.022526703121913336,0.49435933792142334,753
0.04009506964425788,0.4664553184167366,754
6.818018931881796e-4,0.48652120601436083,755
0.05564293628985519,0.47810889829392633,756
0.00932683732724649,0.4807441848409451,757
0.04072327045160949,0.4847901895241946,758
0.02257773621987037,0.47357067505330913,759
0.017542281290904623,0.5024034208708417,760
-0.0026156635928895186,0.5038398870436713,761
0.020203763904078027,0.4982673174537198,762
0.022378867039717865,0.49143091404635664,763
0.008337654727205282,0.4743901743228761,764
0.005317379657631273,0.49713573629739083,765
0.033117267676319055,0.5040027107737667,766
-0.00618402566649104,0.4826783168985579,767
0.033719303922054356,0.5170434517466522,768
0.009502107137208183,0.4920236945814752,769
0.020154785982157836,0.4863651479775448,770
0.021663253585017687,0.5208594406721554,771
0.03024247389270485,0.4634322155094211,772
-0.009899099982883876,0.4742655047753419,773
0.013755550567392324,0.5047175443679102,774
0.01681950542110422,0.5071288873313273,775
0.022387309003850837,0.46963806970106303,776
0.009244780916925783,0.4786103909577177,777
0.023579073485097652,0.4715269252429981,778
0.01201765171335836,0.48406138484804034,779
0.007131493299473685,0.4800764578789589,780
0.03507193220145937,0.4661634772466502,781
0.01766258487536266,0.49569383294859515,782
0.05528044855394859,0.5118523293962524,783
0.0054616771184894655,0.49480592695804293,784
0.01215519985539151,0.4991722712178924,785
0.0019732625802072927,0.483621805580839,786
0.033827242492775245,0.4732181735355401,787
0.013468040157138834,0.5097925556230765,788
-0.0032854709848642956,0.4780111078905506,789
0.02220610866790025,0.48616678745105874,790
0.016716450906247966,0.4741628847607146,791
0.0281296181621927,0.4784355808048405,792
0.04635350322798095,0.4815656810995798,793
0.01765742510254406,0.5069595429489027,794
0.0294535261970793,0.4803334175915347,795
0.024704310895962554,0.5261700068872598,796
-0.019379633932286568,0.49652709331855877,797
-0.014738782210360003,0.4874835832133162,798
0.038627185754980684,0.46809204639693536,799
0.009249313503460104,0.4719387750189406,800
0.035580713091001,0.5077628862363022,801
0.0220513828133012,0.5198754875144758,802
0.027852263073295174,0.4781040522851716,803
0.04076905285687171,0.4814074532946078,804
0.013510780248371613,0.4924835744096543,805
-0.0015924313986557834,0.5012323264911247,806
0.04617179662304223,0.4808921798258517,807
0.024050249057641422,0.49446633301215737,808
0.0409195506007974,0.4893373049328075,809
0.007400113816241236,0.4910070461903423,810
0.03913903581580984,0.4863170631529731,811
0.02192505741863969,0.5004872094225143,812
0.018206332639671807,0.48130940526241545,813
-0.00978750500030898,0.5170072994727818,814
0.024708001913984992,0.4876259445954027,815
3.636816528453622e-5,0.4829367550474114,816
0.0017575392651358827,0.4829428024717284,817
0.01571437105096206,0.4839834887901528,818
0.02524761666618136,0.4774351329076277,819
0.004342644951764379,0.4852153617197856,820
0.04534858490865778,0.4985670025215268,821
1.1977343854980492e-4,0.4867254497943918,822
-0.008031075600760275,0.4800741023671354,823
0.04759771092130974,0.4729955216195126,824
0.025403989787895116,0.4890831897287898,825
0.03017550726720581,0.47678395050918954,826
0.006623669004343687,0.49188736904458297,827
0.0433929102774827,0.5099904571134725,828
0.010070557781052458,0.48299654057421687,829
2.997637776920208e-4,0.4804260073896485,830
0.0062879274690277,0.5032160343210325,831
0.03534807119324993,0.4782238587042669,832
0.015277310307505653,0.5155880153138648,833
0.019645239579159545,0.48870991764689586,834
0.033199886688705174,0.49163194865366944,835
0.003421509301081859,0.4818943118379687,836
0.02789847967218662,0.465755493250347,837
0.020408946423031062,0.48803076662443245,838
0.018186051521894286,0.49696756521684593,839
0.031868031264071804,0.47827803930305024,840
0.005671349300340869,0.5342989541119203,841
0.02330560370760063,0.4993210860989524,842
0.025468553211552492,0.47051278023423776,843
0.03452793769988774,0.4866768559680134,844
0.0089237778712023,0.5226384240656969,845
0.040548724978723,0.48655874756092804,846
0.025645085339290566,0.4716254678389095,847
0.029065808120266518,0.486326000467706,848
0.03927002783965433,0.4966167549144627,849
-0.005355321224178498,0.5143933628331175,850
0.043709666434728414,0.4982117416369656,851
0.048195549195168406,0.47350494122597764,852
0.013168876903976886,0.4784527304529127,853
0.02735687690982117,0.463705571807729,854
0.024114625393071673,0.49123396801886016,855
0.02447299827617253,0.46430308062152237,856
9.341085038114018e-4,0.5010234087935254,857
0.008466505169482622,0.5113933381506005,858
0.03171354277245264,0.4987654554684402,859
0.009005052786966904,0.5061521726843606,860
0.017568715034965134,0.497766829889527,861
0.03227364000508064,0.4839904327107257,862
0.025497134880481158,0.5025580827057676,863
0.03543615217147824,0.4866681299024107,864
0.013971862715634243,0.4933032343391709,865
-0.014225972782788926,0.49170893139395083,866
0.010984886999810341,0.4752284675310074,867
0.034743500256472284,0.469550056759123,868
-0.0046886759289849885,0.4968189378667743,869
0.04009914577430401,0.46811103780488045,870
0.013344490026922432,0.49701287659195487,871
0.018364740459338582,0.4939128986087511,872
0.04501507880245899,0.4786565973098826,873
-0.005321949541195948,0.48668587274062325,874
0.017426008614069524,0.48031932375848635,875
0.02890221107647859,0.527658555310547,876
0.048959800615335586,0.4920055483452984,877
0.019705888335075493,0.48481347089704113,878
0.04286835693268069,0.4840686542068772,879
-0.020970511609029584,0.4895731002527086,880
0.027838558410678563,0.5114290948210639,881
0.05668544180130887,0.4738230785200835,882
0.046965096744331296,0.49881347905337625,883
0.035154517620600054,0.4789145522488012,884
0.02075251962615894,0.4682828340984259,885
0.01976585896360182,0.4858606932209216,886
-0.021476470511321892,0.49280343167866025,887
0.020681182704538434,0.47413384724057417,888
0.028149581635092805,0.4812963616884316,889
-0.0031427697316043467,0.45791034033778166,890
0.011524167286939594,0.4547926603877587,891
0.013011563337259573,0.5071778284823262,892
0.01889344015905833,0.4765473089659763,893
0.007590537748354756,0.4901564649587624,894
-0.009896855381683004,0.48326662640281876,895
0.04578750783082439,0.4777485757409198,896
0.026342738932461515,0.477720731718866,897
0.020161321377382965,0.48071685345481185,898
0.03861519641879836,0.4848523739971682,899
0.03905856928118587,0.486426581199485,900
0.02995149638492585,0.498459410578318,901
0.05548440397971381,0.505989770885815,902
0.020776497954182148,0.5079061108807242,903
0.0328793509069816,0.49550209459238065,904
-0.02491689848759307,0.5014936860471076,905
0.020913747496081027,0.4888739129894362,906
0.0018592482588700254,0.4970097227412088,907
0.019508694065508213,0.4779000890155836,908
0.04545449670382197,0.48057868418001115,909
0.009796260353106713,0.49241384618163464,910
0.01930197249799575,0.48260484382166585,911
-0.013874941463933536,0.4903510464855546,912
0.016060394401362938,0.47941892159574845,913
0.0048123601734353484,0.4859352912234556,914
0.02800840475484551,0.5049747592918746,915
0.01886453231533814,0.4826522521112873,916
0.01053314800136782,0.48285259433609073,917
0.02267533265182042,0.4634359939136328,918
0.03507049236902932,0.5082113600185841,919
0.0024591946766722053,0.505082447367407,920
0.030949719630140753,0.4614192835753071,921
0.050064610723929176,0.509596976442474,922
0.018918973719131857,0.5061854471354178,923
0.020057958672132465,0.4989663373513607,924
-0.00256156133878074,0.46804921401990246,925
0.005073887488944894,0.4772999905445826,926
0.009312202814903515,0.48402612972257536,927
0.01828712753026165,0.4707901000371232,928
0.01571209972411034,0.4991209616885055,929
0.043135329144751634,0.49019358190111,930
0.03254348827897009,0.4839630004364305,931
-0.005772866328593893,0.48843828233441655,932
-0.0022047022445510593,0.48991303807327546,933
2.2633866116393868e-4,0.4813587973624718,934
0.01646391144946895,0.46980533481559,935
0.017477239612169522,0.4865471055171305,936
-0.003857152388845955,0.4704304602313292,937
0.015728460139415413,0.4907797193693086,938
0.02546224320644858,0.48352352750350197,939
0.013144068348044538,0.471087052786208,940
0.02747988753762475,0.48187690024859625,941
0.06002346573770338,0.49951351587177123,942
0.026833588800783726,0.47830628440275247,943
0.00829726967689379,0.4878030800710965,944
0.005429858779045631,0.4683500647331959,945
0.00717686106217588,0.48760957153323004,946
-0.007986305181842313,0.4965540968575872,947
0.03140591099739744,0.5040239238655964,948
0.016284784130958872,0.48506428356084264,949
0.022739339978071864,0.4755707135285978,950
0.008364195045607821,0.4842299421550162,951
0.014354667810884719,0.501150830095494,952
0.03734233295704211,0.47215364290288947,953
0.04472394703829902,0.4779900479407016,954
0.009656091206843208,0.5202304248908941,955
0.009940725766732961,0.4849530460076426,956
0.00941289799708533,0.4833699244707142,957
-0.00912424802311688,0.48121110036001574,958
0.033110678672545135,0.4997818739895406,959
0.016092759903003635,0.48526785261091065,960
8.048168242693289e-4,0.5147893254437879,961
0.018582073461798642,0.47076595813306416,962
-0.004005539957476093,0.4750555344578543,963
0.012387164458631625,0.4906825589353854,964
-0.017272720987759182,0.4951305460710015,965
0.0030320867383597386,0.5210109061376981,966
0.028057935051239824,0.48004072317363716,967
0.03440904543385806,0.48164281323908137,968
0.03341177941344098,0.4964071018118881,969
0.007996081989668002,0.48472448637097054,970
0.014923589462421992,0.4791277954553134,971
0.008068712994537295,0.5133077860597244,972
0.020139615082925392,0.4662530959982449,973
0.004640044318654799,0.5121373972647438,974
0.018017598920556183,0.5146296643316399,975
0.03912952111146629,0.46672041936040065,976
0.0052758760154105,0.4718774430577018,977
0.04044906808894737,0.4790990236288874,978
0.026009560278126804,0.49846680826381046,979
0.00392531432050677,0.4803192771680115,980
0.02290432852493453,0.5030011530009578,981
0.018780875203553635,0.4818150307145122,982
0.027549288923489103,0.4875557331674784,983
0.015156631741309622,0.47963452530562667,984
0.035322405180839664,0.4801135058464485,985
0.006408763092438058,0.48837919953742004,986
0.03640549994312832,0.49257250702877625,987
0.0161875739594469,0.4902983912999758,988
-0.014232122571153829,0.49605506601381477,989
0.033287830078295014,0.4886217032987906,990
0.010145545733709502,0.4706524261747894,991
0.026262253715031856,0.5086874957491065,992
-0.0020366003059902648,0.5011206923798471,993
0.03349449507185894,0.49410353072399366,994
-0.005581903971312981,0.4815128837433634,995
-0.005996245150285475,0.487061503286868,996
-7.869419200025787e-4,0.4837886534000816,997
0.012903812049929176,0.47515747752450455,998
0.03974030782557443,0.4804218547031873,999
0.03699127944929636,0.48543865649930523,1000
0.019707673470521662,0.5023681813085394,1001
0.03115246321531972,0.49799675187041237,1002
2.819087468341631e-4,0.4688590049668939,1003
0.014897779097391636,0.5067117753472108,1004
0.015946920801317124,0.4824947497715136,1005
0.03741000550869805,0.5067964893581494,1006
0.026695044683413095,0.4703597499414822,1007
0.01397177586513,0.5048739176395652,1008
0.013644986831645467,0.48873087195816095,1009
0.016536845582010493,0.5071129805963107,1010
0.008552297705896598,0.4976933589457193,1011
1.7048458742814025e-4,0.4817021570499608,1012
-0.0018127672761511634,0.5083308504240599,1013
-0.010335268114460113,0.469431741892381,1014
0.01641460263975536,0.48988145311584425,1015
0.015957931203202397,0.5091223073132967,1016
0.013845162152032183,0.49824206070039045,1017
0.04517394127362819,0.5053335220214316,1018
0.00340684196361004,0.5106010343840941,1019
0.024075971846336894,0.4713798608528144,1020
0.02701665824751079,0.47296163332915514,1021
-0.0085742612945633,0.5094857361800561,1022
0.03927712127878427,0.47814976978263385,1023
0.010932722156250477,0.5079602239373586,1024
0.012644658596491274,0.49514330708609705,1025
0.02272477091131616,0.48757814953929923,1026
0.028949277123560244,0.4729478603277984,1027
0.02669154445126543,0.4890935207517631,1028
0.03532642651844049,0.49643011681168875,1029
0.054764756591300964,0.48178967224098596,1030
0.032886796052116266,0.47028192861216184,1031
0.01636880522396733,0.4856034414142963,1032
0.024895181478941555,0.4607458649001233,1033
0.028708332785476416,0.5203568945269489,1034
0.009625807710471964,0.45759047312025125,1035
0.0651125939123339,0.5122037426432535,1036
0.02258704627827881,0.49091608929215197,1037
0.02527658767865563,0.5046952218391952,1038
0.002519441674890345,0.5068332977393583,1039
0.010065906843004341,0.5017731366928484,1040
0.032722939019970504,0.48103089210712996,1041
0.010551578204565867,0.4861692251548535,1042
0.02438317756309549,0.47113238431809,1043
0.03181841608318791,0.4974524731286625,1044
0.020648156527804495,0.48439181627678046,1045
0.008050153810845874,0.4829134346610747,1046
0.01772413998671598,0.4545973289964321,1047
0.022436556086542644,0.4837920588058262,1048
0.02311674347207704,0.4895108558753412,1049
0.0034937048663346757,0.4995158108070366,1050
0.0045591666989782745,0.4847497239224195,1051
0.016008557172708895,0.5112400534045318,1052
0.004879158265191688,0.50211889259347,1053
0.00625600440699708,0.4584262139948127,1054
0.0031605172550183535,0.49185669225415435,1055
-0.007999414626380163,0.4800639755756869,1056
0.0237753797792685,0.4879452187785805,1057
0.006087009728691232,0.503997342776873,1058
0.04289671167514847,0.48881079066737587,1059
-6.735581216357901e-4,0.4971184467989501,1060
0.04302482013351303,0.49397666855948535,1061
0.028546516903568867,0.47844171785941364,1062
-0.0150473958104549,0.5031867584402927,1063
0.008504866054832734,0.4912618156316332,1064
-0.009836995330816575,0.48274475004141415,1065
0.012057784540793138,0.46952821025556485,1066
0.009901995959080312,0.46680268661959,1067
-4.357352899684164e-4,0.4803729401543007,1068
0.025523414112446317,0.4817128542585329,1069
0.016860465294896126,0.49672104205329487,1070
0.04381680533551052,0.4591674314349477,1071
0.01339691046028877,0.4720616979765933,1072
0.044742506033078944,0.4917745327385768,1073
0.002509421267103405,0.4897463859646504,1074
0.0024375472511134486,0.49102068695620465,1075
0.022708560592211553,0.5074671635443512,1076
0.03979033050534472,0.48879975085837984,1077
0.004022113240660096,0.487943645547469,1078
0.02174261612301661,0.49220904746372574,1079
0.0013205235477850357,0.46824359142783084,1080
0.052484166800695765,0.5142293699251483,1081
0.03235703077085063,0.4688443133243994,1082
0.03659707849472302,0.4815983080990755,1083
0.062157634691390344,0.5082734089726189,1084
0.017910924678751074,0.4943183127712537,1085
0.006865664713075471,0.5064703946038931,1086
0.04427532006672507,0.5033732680389829,1087
0.036845670629662645,0.4896047660134246,1088
0.034511895526037006,0.5039597742014583,1089
0.00867511983530784,0.45740055840579563,1090
0.018218180510940332,0.489709018061194,1091
0.027313833856550583,0.519081804938407,1092
0.033360717288747545,0.48964613606142277,1093
-0.00249842646767906,0.4834271406055025,1094
0.017270299382595288,0.48815639177430514,1095
0.022886045428743826,0.46542816972733236,1096
0.044382549263260844,0.4821583866327572,1097
0.03216680588011746,0.5036243548845296,1098
0.01925642923672648,0.5037521085662794,1099
0.018598348802348796,0.47830031989759164,1100
-0.0012397846728128986,0.5045169492959071,1101
0.01900335282482527,0.49387517089552596,1102
0.010011867201755592,0.5035627020226808,1103
0.02624459839607479,0.493970586072131,1104
0.06559027565726995,0.5152653075009924,1105
0.04211289119259938,0.47261880929900757,1106
0.050987149070528016,0.4826474477183811,1107
0.024337410210871893,0.5154695285008485,1108
0.028571253148338704,0.5024148718350164,1109
-0.006013402902281345,0.49663664191262186,1110
0.023424658867298886,0.4686087861267537,1111
0.015573678229944137,0.4790614833771439,1112
0.018557454729468133,0.4673288792231434,1113
0.0052689057931981365,0.4664098879840263,1114
0.027993612117522576,0.4610579023611238,1115
0.029831393129680944,0.4860970516187467,1116
0.027352243995807615,0.4932816160667867,1117
0.04568863730800892,0.5003947998599527,1118
0.025548770316498798,0.47653147297148174,1119
0.021921020027085826,0.48819170255686506,1120
-0.011443699220583765,0.5068174157804091,1121
0.017445282298283557,0.5193969128239225,1122
0.05200335133201869,0.47952631559233344,1123
0.025807782355108173,0.47532780184373713,1124
0.018861160831145782,0.483601386152609,1125
0.021251789126380642,0.5184067639602947,1126
0.024157915021508564,0.5104749599902189,1127
0.009560945355436334,0.47829695290883384,1128
0.032107725415448894,0.48865675878699166,1129
0.00785894725591983,0.47904132594564797,1130
0.017024873502953293,0.47462659625554976,1131
0.03723377684638257,0.47807148516958287,1132
0.03502779355462479,0.4738654821714159,1133
0.009331895875784143,0.5067586557847427,1134
0.02500159035372932,0.4924572645717129,1135
0.030193358067591256,0.4824539654160562,1136
0.030139092815727755,0.532189602289919,1137
0.014373578846983263,0.49642771018929427,1138
0.031134180339972072,0.49965330243804035,1139
8.271554850874077e-4,0.48786985365993857,1140
0.0034198518323270066,0.4781839769550818,1141
-0.0014207147099419652,0.5183354888166348,1142
-0.02117406823776636,0.48579734692648613,1143
0.04527620942351411,0.49449860316883076,1144
0.025066293972227326,0.5003882145312653,1145
0.03218214902326788,0.4827698735747464,1146
0.02968913198450926,0.5086437607475146,1147
0.029821563428066283,0.4861519162998637,1148
0.03519478849985492,0.5034110983582535,1149
0.024957155778242056,0.5037664647574174,1150
0.059460853180672534,0.4833147298247714,1151
0.04683108737627066,0.4825347609596287,1152
0.02156035361334012,0.4783370047431258,1153
0.024041211008798843,0.509790994274594,1154
0.030985955293722778,0.4845063389560431,1155
0.020818103031964325,0.4996645510408957,1156
0.013514617418529957,0.49027816650030787,1157
0.00804854647115654,0.483276720967915,1158
0.020242013514488646,0.49702794366863984,1159
0.01580686529850133,0.48468845400580834,1160
0.03527745781523962,0.4895464712279904,1161
0.005676760083105746,0.4993977985098137,1162
0.019638415388841427,0.4884307326431684,1163
0.015252763319196741,0.48650982482765115,1164
0.021786266677731,0.465647134979888,1165
-0.010986787758412558,0.49112003017838124,1166
0.021396847289502738,0.5173763446687195,1167
0.04357928117658176,0.49789028155055665,1168
0.024310577649972364,0.46956297308113715,1169
0.004320140082166638,0.47944031283006056,1170
0.013976571012840422,0.4963607612439364,1171
0.0364538268076641,0.4991697323304402,1172
0.02819601656642703,0.4772037706100239,1173
0.020512537165715335,0.49641507481948605,1174
0.03474799284434076,0.4669785531150764,1175
0.030480649580455134,0.4709858607461894,1176
-0.018356567997163765,0.4889145692448152,1177
0.017722978862322932,0.4802788288087824,1178
-0.011662409898335757,0.49937936237653846,1179
0.027635174073977337,0.4883856342936029,1180
0.043025481383356656,0.4831920476158371,1181
0.038180346328747714,0.4633418829915915,1182
-0.009847246342004823,0.4671752043666069,1183
0.04696338767240617,0.5094567608879896,1184
-0.0025038065861175208,0.4771799840575668,1185
0.01961318651193421,0.48117553544689196,1186
0.014256097260424778,0.4907269371045165,1187
0.04221109713706507,0.47631738126815104,1188
0.05851706686369009,0.4913263074648259,1189
0.04071381297483623,0.49223276652158854,1190
0.013827524703748787,0.4947849292730456,1191
-0.008091009644986371,0.46547833374845066,1192
0.01745705952371327,0.49667494132236695,1193
-0.013533302213514549,0.49540969153582626,1194
0.035542701503721026,0.48606899283679394,1195
0.03581581366791895,0.47677328957276116,1196
0.03608096143686424,0.49268068322903347,1197
0.028475356980550235,0.49034657657616687,1198
-0.006988057426365608,0.492561878480042,1199
0.05520246543490432,0.5086482481729339,1200
0.011770244984914054,0.4902463498457703,1201
1.7529838745768828e-4,0.4836849033330108,1202
0.0033811744231436085,0.49044343626165177,1203
0.022203452515434142,0.4996834371327329,1204
-0.006364026187704177,0.4931881355235328,1205
0.01808237609259005,0.4769248258600099,1206
0.03484900328072392,0.478560005305996,1207
0.02004960973398981,0.46227304983317546,1208
0.0019985727206251708,0.47567819348494295,1209
0.024621582400380742,0.47580706377399135,1210
-0.012945970332113123,0.49666866750769534,1211
-0.004087058143869298,0.5048267841359495,1212
0.005498780360848717,0.48093439190848514,1213
0.013920442584011981,0.48692807695693,1214
0.009304843559143261,0.49751364865576253,1215
-0.0209100102534047,0.5136634693484963,1216
-0.010322257590646469,0.4821294280820752,1217
0.0062784090905526925,0.49333596070153374,1218
0.037023707091406774,0.5067595719945115,1219
0.03606973798520055,0.49038549354857,1220
0.014879070778459,0.5192800715505641,1221
0.014999520674664018,0.518087402066498,1222
0.013315673976913921,0.4845707205294548,1223
0.022617018765642993,0.4980410769418248,1224
0.03643268228614565,0.49756247269120957,1225
0.007634193907147157,0.49250914618567226,1226
0.02788982739856774,0.4990843432078457,1227
0.009890024698566372,0.5213047145816213,1228
0.017614799283820627,0.48113562738567595,1229
0.015393178209691147,0.500724859075239,1230
0.03453975458350701,0.4974602145532572,1231
0.020983714907882478,0.5025312879557725,1232
-0.010648297974133844,0.49356002866363513,1233
0.050552274671884445,0.4802001594645144,1234
0.035543491407802184,0.4752570059191516,1235
0.027834975422437774,0.5097479421162145,1236
-0.0016592557603882082,0.48609475274386316,1237
0.020482138729716878,0.5140846434411014,1238
0.012045468042499712,0.5017921844559443,1239
0.020933186159953317,0.4689546468805065,1240
0.021115782463953976,0.468599621659906,1241
-0.004370433618633726,0.5097882611262973,1242
0.02789241241526999,0.4792070479075184,1243
0.004796478772527892,0.5098286888948493,1244
0.04106992750409114,0.5106844105588938,1245
-0.005752859991329678,0.49642859021011654,1246
4.892396777459087e-4,0.5024487986942127,1247
0.03196484866966502,0.4883239101559186,1248
0.0299052333945274,0.49337294844919544,1249
0.042397048444518685,0.514981872133566,1250
0.018886000357206664,0.5043942000600402,1251
0.041740820786222765,0.48917455494745843,1252
0.042427986187779064,0.5047538309263893,1253
-3.1643067347063986e-4,0.4917620241131338,1254
0.02214311587803703,0.48099720218228925,1255
0.004498107649321959,0.514295605648728,1256
0.017126906780964242,0.46307961779395934,1257
0.003682407002923557,0.5120635853426702,1258
0.013285773904328693,0.49234657265478893,1259
0.013596390209538614,0.4874024704129908,1260
0.03267181409229067,0.5145686885717172,1261
0.014435606190057747,0.48850498047853763,1262
0.024413748633732243,0.49527391163496126,1263
0.06303754386426878,0.49487541751286124,1264
1.2556181927686266e-4,0.48090348235184766,1265
0.015399488912347338,0.47792777200916037,1266
0.015336364828276905,0.5083220089966709,1267
0.011554685002333441,0.4853028405948376,1268
0.04404843805662281,0.4947348142953138,1269
0.03263844371960701,0.5204988162280687,1270
0.02377976375260525,0.47481818208541926,1271
-0.0042154803365272555,0.472117442638878,1272
0.017571974882040202,0.4745294924135494,1273
0.010407335047555071,0.5038715163730235,1274
-0.0028646879512616275,0.48554429986591463,1275
-0.0073355170340990185,0.49360116711378454,1276
0.00760301462463007,0.47275396054586855,1277
0.028616540258349966,0.4962821852944867,1278
-0.007046717477624279,0.4984668624738857,1279
-0.017314660253306368,0.4945069035238823,1280
0.0332901444182537,0.5055188659362333,1281
0.026769189171902102,0.477335119427804,1282
-0.012265501142955158,0.4701120667877986,1283
0.011060179830566683,0.4597285644419517,1284
0.02606650424326891,0.48339324365803,1285
0.010537257660442542,0.4845446472985823,1286
0.02678038276106884,0.4603724681439338,1287
0.030982150171218623,0.4564630786840922,1288
0.056214396809910104,0.5141071548693281,1289
-0.001225678271681545,0.4849149951911666,1290
0.0020117845255658066,0.5031530959479669,1291
-0.024716284892231467,0.46218202760206345,1292
0.02159691828656723,0.46530926896916647,1293
0.03483287940551653,0.47097889348679006,1294
0.031488792653829555,0.4823001280987162,1295
0.040431831122189385,0.4831619946832367,1296
0.007143259973621195,0.46466746437151163,1297
0.01229601820016692,0.49173124540091173,1298
-0.0014786771756345107,0.485293013865266,1299
0.014816364750037931,0.463813117495349,1300
0.021104065921693848,0.4781399688807479,1301
0.008884350771216677,0.4571395972928101,1302
0.0063267495375181095,0.4817016451703564,1303
0.014994307568149352,0.49588561856729235,1304
0.039735098364865086,0.48886940784351035,1305
0.028182899665623234,0.4963225590936475,1306
0.017764469130810215,0.49435731092015633,1307
0.017420855227192805,0.49848516719565533,1308
-0.007967230686063972,0.5034344503850212,1309
0.02384109852022327,0.5289582427904721,1310
0.0386153576265441,0.4458832639344049,1311
0.019023349573207043,0.48488236946985647,1312
-6.893117578661567e-4,0.4745760538068725,1313
0.018103128127666224,0.45952279971932625,1314
0.018831559427357467,0.4901690340104256,1315
0.029087837606434998,0.4885291092322568,1316
0.020833062011591637,0.48740264524625065,1317
0.036616744319335745,0.5049655176535273,1318
0.03887916041383561,0.4748776866388807,1319
0.03213005462179946,0.4856098991428695,1320
0.009648798863006241,0.5033784309113687,1321
0.02922160798975306,0.4975392551254819,1322
0.023634936337629236,0.4858876188852794,1323
0.039331749725867095,0.4918324215787071,1324
0.012673438366480678,0.5081040143465424,1325
0.016994686759234965,0.4658544219252285,1326
0.014969758008910344,0.48227801375312185,1327
-0.004370876917723512,0.47788030782818236,1328
0.044420749132684845,0.5133261536862394,1329
0.037113120352572804,0.500036578929827,1330
5.531972584293882e-4,0.4991194236979932,1331
0.011527645588465033,0.49349747721114867,1332
0.006179222282249462,0.47877965448617466,1333
0.029706392329054053,0.4639033129479743,1334
0.03861653486225065,0.4750818041213361,1335
0.023724848107659496,0.49613215139879596,1336
0.029940311247823308,0.479444759945334,1337
0.0015059759096570204,0.47624865389737003,1338
0.05785841567213011,0.49879607658130964,1339
0.024053419550786548,0.4857501709986911,1340
0.019531617668667497,0.5094446359473837,1341
0.026216940232148662,0.5177486720294883,1342
0.02168194813812492,0.4872213021914432,1343
0.025831689989837866,0.47765126199620744,1344
-0.005550632683339539,0.48431997766585416,1345
-0.0023315211705471142,0.47072029266423915,1346
0.027724338217588726,0.4923253134720222,1347
0.006633781265415953,0.47326843541500974,1348
0.029514784814755262,0.4730993662879752,1349
0.0399251902192586,0.48024471435714183,1350
0.014443946956633187,0.4955787158630413,1351
0.026580717480696417,0.48872630455053107,1352
0.012156832386580139,0.49616643810362626,1353
0.026483257474098708,0.48177993194061497,1354
-0.005358417080016374,0.49170436466443546,1355
0.03509625335391311,0.5116329757097815,1356
0.022363331654100288,0.5082522117634769,1357
-0.009797752122768824,0.4770720149164328,1358
0.008993408846427254,0.48332105933975894,1359
0.02060390043751245,0.4885710294620212,1360
0.01121234520719987,0.5059693224835728,1361
0.0449542066253079,0.49320956561911106,1362
0.024757629603739083,0.5183918399761652,1363
0.024697589301695654,0.5038786943221001,1364
0.010406714459167524,0.48602965675634807,1365
0.02706967411601168,0.5164537052774355,1366
